transaction_id,customer_id,bank_name,account_type,merchant_name,merchant_category,transaction_amount,currency,payment_method,upi_app,transaction_type,transaction_hour,transaction_day,transaction_month,customer_age,occupation,annual_income,state,city,device_type,device_brand,mobile_network,authentication_method,authentication_status,login_attempts,failed_login_count,previous_transactions,average_transaction_amount,account_balance,beneficiary_age_days,beneficiary_bank,merchant_risk_score,device_trust_score,ip_risk_score,transaction_distance_km,location_match,new_device,international_transaction,weekend_transaction,high_value_transaction,transaction_duration_sec,fraud_label
TXN1012075,CUST49871,ICICI Bank,Current,Indian Oil,Travel,4590.76,INR,Credit Card,Amazon Pay,Recharge,7,Monday,December,27,Business,1121002,Maharashtra,Pune,Laptop,Vivo,BSNL,UPI PIN,Success,5,3,31,4124.51,252364.47,3544,Bank of Baroda,25.17,49.34,74.39,1942.02,Yes,No,No,No,No,247.88,Legitimate
TXN1012076,CUST14234,HDFC Bank,Current,Apollo Pharmacy,Grocery,1252.37,INR,RTGS,Amazon Pay,Purchase,6,Friday,October,53,Homemaker,318875,Uttar Pradesh,Noida,iPhone,Samsung,Vi,OTP,Success,3,3,96,1203.51,235336.99,27,Punjab National Bank,18.36,31.07,76.17,1163.37,No,No,No,Yes,No,287.64,Legitimate
TXN1012077,CUST39437,HDFC Bank,Salary,Big Bazaar,Utility Bill,2094.23,INR,Mobile Wallet,Amazon Pay,Cash Withdrawal,12,Sunday,June,41,Government,1328677,Bihar,Patna,Android,Oppo,BSNL,OTP,Success,5,0,82,2711.0,457311.86,603,Axis Bank,71.04,20.86,61.42,693.08,Yes,No,No,Yes,No,265.98,Legitimate
TXN1012078,CUST47630,Punjab National Bank,Salary,Big Bazaar,Utility Bill,5551.66,INR,IMPS,Paytm,Ticket Booking,17,Tuesday,June,61,Homemaker,1186722,Rajasthan,Jaipur,Android,Realme,BSNL,UPI PIN,Success,3,1,37,4015.09,277646.46,2184,Axis Bank,8.68,51.14,3.7,853.94,Yes,Yes,No,No,No,80.69,Legitimate
TXN1012079,CUST96597,Indian Bank,Current,Bharat Petroleum,Education,4377.11,INR,RTGS,BHIM,Ticket Booking,21,Wednesday,May,31,Government,987391,Haryana,Gurugram,Tablet,OnePlus,Jio,Biometric,Failed,2,3,106,4136.19,134834.64,373,HDFC Bank,56.06,40.43,79.5,1706.41,Yes,No,No,No,No,156.36,Legitimate
TXN1012080,CUST43900,HDFC Bank,Business,IRCTC,Grocery,1093.09,INR,NEFT,Google Pay,Purchase,13,Sunday,November,38,Employee,2166046,Tamil Nadu,Trichy,iPhone,Oppo,Jio,Biometric,Success,4,3,87,740.61,631761.1,2053,ICICI Bank,26.39,80.33,54.9,2325.22,Yes,No,Yes,Yes,No,208.02,Legitimate
TXN1012081,CUST57502,HDFC Bank,Current,Indian Oil,E-Commerce,8588.88,INR,Debit Card,CRED,Money Transfer,6,Wednesday,December,51,Student,2365272,West Bengal,Kolkata,iPhone,Motorola,Vi,Biometric,Success,4,0,49,8240.42,642325.13,3698,Punjab National Bank,88.19,68.86,93.4,1031.19,No,No,No,No,No,88.33,Legitimate
TXN1012082,CUST72539,Canara Bank,Salary,BSNL,Grocery,2915.6,INR,Debit Card,PhonePe,Purchase,18,Saturday,February,19,Business,1408981,Bihar,Patna,Tablet,Samsung,Jio,OTP,Success,6,3,51,3344.51,627664.56,106,Punjab National Bank,46.23,96.15,41.8,1599.83,Yes,No,No,Yes,No,243.06,Fraudulent
TXN1012083,CUST89869,Union Bank of India,Current,BSNL,Restaurant,5675.22,INR,UPI,PhonePe,Cash Withdrawal,0,Thursday,July,55,Homemaker,2283258,Karnataka,Bengaluru,Laptop,Realme,Jio,MPIN,Success,4,0,69,6196.89,394390.08,320,Bank of Baroda,14.0,45.72,28.8,1639.42,Yes,No,No,No,No,17.87,Legitimate
TXN1012084,CUST84855,Canara Bank,Salary,BookMyShow,Restaurant,2085.0,INR,RTGS,BHIM,Cash Withdrawal,19,Saturday,May,61,Student,535866,Delhi,New Delhi,Android,Motorola,Vi,MPIN,Success,6,1,92,2756.64,554906.83,1113,Bank of Baroda,20.15,32.59,77.15,572.92,Yes,No,No,Yes,No,261.69,Legitimate
TXN1012085,CUST13518,Axis Bank,Salary,Big Bazaar,Shopping Mall,5011.41,INR,Net Banking,BHIM,Ticket Booking,6,Saturday,February,29,Retired,2276406,Bihar,Patna,Laptop,Samsung,Airtel,OTP,Success,2,0,65,7008.55,569398.79,3354,Canara Bank,53.91,88.96,70.31,62.81,Yes,No,No,No,No,127.62,Legitimate
TXN1012086,CUST14165,Bank of Baroda,Current,Myntra,Grocery,6604.13,INR,IMPS,Navi,Money Transfer,0,Wednesday,June,20,Farmer,1270586,Delhi,New Delhi,Android,Apple,Airtel,OTP,Success,2,2,92,4207.4,5920.67,2371,Bank of Baroda,68.79,77.07,47.07,247.62,Yes,No,No,No,No,107.1,Legitimate
TXN1012087,CUST82557,ICICI Bank,Salary,Tata Power,E-Commerce,352.06,INR,UPI,Paytm,Purchase,0,Thursday,April,26,Retired,1136468,Odisha,Bhubaneswar,Android,Oppo,Vi,Biometric,Success,4,2,1,237.67,257517.29,3312,Kotak Mahindra Bank,74.04,31.71,85.92,695.47,Yes,No,No,No,No,116.2,Legitimate
TXN1012088,CUST68899,Union Bank of India,Savings,IRCTC,Pharmacy,3901.97,INR,Debit Card,PhonePe,Recharge,2,Monday,November,68,Retired,460973,Assam,Guwahati,Android,Realme,BSNL,UPI PIN,Success,4,1,55,4470.02,767930.47,3434,Union Bank of India,6.21,91.2,36.55,2092.2,No,No,No,Yes,No,256.6,Legitimate
TXN1012089,CUST61678,Union Bank of India,Current,Flipkart,Hospital,2535.5,INR,Debit Card,PhonePe,Bill Payment,10,Thursday,June,65,Farmer,842978,West Bengal,Kolkata,Tablet,Oppo,Vi,UPI PIN,Success,3,1,58,2409.0,588230.31,39,Punjab National Bank,42.77,69.3,74.2,2465.25,Yes,Yes,No,Yes,No,6.34,Legitimate
TXN1012090,CUST65073,HDFC Bank,Current,Tata Power,Utility Bill,2894.75,INR,NEFT,Amazon Pay,Bill Payment,7,Thursday,July,76,Student,1727462,Punjab,Ludhiana,Laptop,Xiaomi,BSNL,MPIN,Success,2,3,117,2778.53,272949.43,2402,Union Bank of India,21.13,42.86,34.7,1052.48,Yes,No,No,No,No,297.25,Legitimate
TXN1012091,CUST49004,ICICI Bank,Current,Zomato,Fuel Station,2474.43,INR,NEFT,Paytm,Bill Payment,1,Monday,January,61,Self-Employed,248781,Bihar,Patna,iPhone,Oppo,Airtel,OTP,Success,1,1,104,1925.66,357019.45,1944,Bank of Baroda,15.78,85.11,2.22,865.44,Yes,No,No,No,No,114.48,Fraudulent
TXN1012092,CUST68374,Punjab National Bank,Savings,Tata Power,Shopping Mall,2278.28,INR,Debit Card,Amazon Pay,Money Transfer,6,Tuesday,September,40,Student,1884698,Andhra Pradesh,Vijayawada,Tablet,Xiaomi,Airtel,OTP,Success,4,1,62,1556.81,641156.67,777,State Bank of India,28.83,58.08,77.67,2213.65,No,Yes,No,No,No,136.56,Legitimate
TXN1012093,CUST73182,Axis Bank,Current,Reliance Fresh,Hospital,2932.36,INR,IMPS,Paytm,Cash Withdrawal,6,Wednesday,September,72,Employee,258229,West Bengal,Kolkata,Laptop,Samsung,Airtel,Biometric,Success,6,3,59,1972.72,45108.53,7,HDFC Bank,92.16,21.33,85.97,2253.96,Yes,No,No,No,No,281.17,Legitimate
TXN1012094,CUST76534,Canara Bank,Business,Reliance Fresh,Telecom,3387.5,INR,Debit Card,Paytm,Bill Payment,16,Sunday,December,19,Self-Employed,2278519,West Bengal,Kolkata,Android,Xiaomi,BSNL,MPIN,Success,1,2,109,2664.58,577344.03,1301,Punjab National Bank,25.63,79.99,1.71,1756.06,Yes,No,No,No,No,68.1,Legitimate
TXN1012095,CUST53628,Union Bank of India,Current,Swiggy,Shopping Mall,4422.48,INR,Net Banking,Paytm,Bill Payment,21,Thursday,February,44,Retired,2017502,Kerala,Kozhikode,iPhone,Xiaomi,Vi,UPI PIN,Success,2,2,16,5200.35,674174.76,1514,Indian Bank,35.11,40.04,27.39,540.28,Yes,Yes,No,Yes,No,28.47,Legitimate
TXN1012096,CUST97388,ICICI Bank,Business,Tata Power,E-Commerce,1038.33,INR,UPI,Amazon Pay,Purchase,3,Tuesday,July,52,Government,2162037,Uttar Pradesh,Lucknow,Laptop,Oppo,BSNL,MPIN,Failed,1,3,46,1415.89,62364.07,890,ICICI Bank,27.97,21.09,61.44,1782.28,Yes,Yes,Yes,Yes,No,30.37,Legitimate
TXN1012097,CUST48974,Union Bank of India,Savings,Reliance Fresh,Travel,3657.82,INR,NEFT,Amazon Pay,Bill Payment,4,Sunday,September,58,Business,1298615,West Bengal,Kolkata,Android,Vivo,Airtel,OTP,Success,2,0,85,2639.56,392705.89,592,Bank of Baroda,39.26,30.11,71.23,1820.8,Yes,No,No,Yes,No,268.89,Legitimate
TXN1012098,CUST71813,Indian Bank,Business,Flipkart,Shopping Mall,1531.6,INR,IMPS,Amazon Pay,Recharge,2,Friday,July,44,Business,1270452,Assam,Guwahati,iPhone,Xiaomi,BSNL,Biometric,Success,5,3,95,2011.68,234278.61,3958,Canara Bank,30.85,88.2,55.0,865.45,Yes,No,No,No,No,165.25,Legitimate
TXN1012099,CUST66017,ICICI Bank,Business,Myntra,Travel,4561.98,INR,NEFT,Amazon Pay,Bill Payment,9,Thursday,January,40,Homemaker,2458522,Gujarat,Ahmedabad,Tablet,Vivo,Vi,Biometric,Success,3,3,13,6159.69,570305.68,1774,Punjab National Bank,85.35,83.18,52.02,2088.81,Yes,No,No,No,No,274.63,Legitimate
TXN1012100,CUST22168,Axis Bank,Salary,Flipkart,Telecom,2045.96,INR,NEFT,BHIM,Cash Withdrawal,14,Sunday,January,42,Government,820903,Bihar,Patna,Laptop,Apple,Vi,MPIN,Success,4,3,106,2372.92,729145.82,3490,Union Bank of India,24.99,66.85,40.98,1240.7,Yes,No,No,No,No,103.03,Legitimate
TXN1012101,CUST54979,Union Bank of India,Business,Apollo Pharmacy,Grocery,4201.13,INR,RTGS,Paytm,Recharge,6,Friday,February,24,Retired,1707408,West Bengal,Kolkata,iPhone,Realme,Airtel,OTP,Success,4,1,60,5706.23,184401.01,2473,Kotak Mahindra Bank,38.81,55.32,32.74,1146.42,Yes,No,No,No,No,157.18,Legitimate
TXN1012102,CUST76242,State Bank of India,Salary,Zomato,Utility Bill,87.1,INR,UPI,Navi,Ticket Booking,18,Monday,April,32,Government,734986,Gujarat,Vadodara,Android,Oppo,BSNL,Biometric,Success,2,2,81,54.8,317551.63,1234,Kotak Mahindra Bank,40.74,96.38,8.1,1040.74,Yes,No,No,No,No,126.14,Legitimate
TXN1012103,CUST43148,Union Bank of India,Business,LIC India,Shopping Mall,1098.75,INR,Credit Card,CRED,Recharge,4,Sunday,September,67,Government,1531271,West Bengal,Kolkata,Android,Motorola,Airtel,Biometric,Success,6,0,4,828.14,711159.3,1990,HDFC Bank,22.29,66.83,22.08,838.92,No,No,No,Yes,No,103.69,Legitimate
TXN1012104,CUST30548,Union Bank of India,Savings,Amazon India,Travel,2049.32,INR,NEFT,Navi,Money Transfer,15,Monday,July,22,Government,894965,Karnataka,Hubli,iPhone,OnePlus,Jio,UPI PIN,Success,5,2,22,2118.86,718270.63,3959,State Bank of India,91.49,55.07,44.94,1358.77,Yes,No,No,Yes,No,99.27,Legitimate
TXN1012105,CUST96038,Kotak Mahindra Bank,Current,Swiggy,E-Commerce,8732.67,INR,Mobile Wallet,Paytm,Bill Payment,23,Friday,June,47,Farmer,840384,Gujarat,Vadodara,Android,Samsung,Airtel,OTP,Success,6,3,94,5388.32,477281.68,537,Indian Bank,62.12,78.22,95.73,842.51,Yes,No,No,No,No,96.94,Legitimate
TXN1012106,CUST99251,Punjab National Bank,Current,Reliance Fresh,Telecom,4921.23,INR,Net Banking,Amazon Pay,Recharge,3,Wednesday,June,32,Government,1761845,Andhra Pradesh,Vijayawada,Laptop,Vivo,BSNL,OTP,Success,1,3,21,4023.62,714648.41,2968,HDFC Bank,25.45,80.96,96.11,52.24,Yes,No,No,Yes,No,198.85,Legitimate
TXN1012107,CUST88174,State Bank of India,Business,Reliance Fresh,Shopping Mall,2802.83,INR,NEFT,Navi,Money Transfer,22,Wednesday,January,78,Self-Employed,587709,Kerala,Kozhikode,Tablet,Realme,Airtel,Biometric,Success,4,0,24,3094.43,539019.58,1498,Punjab National Bank,50.94,73.06,13.71,2374.55,Yes,No,No,No,No,24.52,Legitimate
TXN1012108,CUST31525,Punjab National Bank,Savings,LIC India,Shopping Mall,7833.97,INR,UPI,Paytm,Ticket Booking,3,Tuesday,March,23,Self-Employed,263938,Gujarat,Surat,Laptop,Oppo,Airtel,MPIN,Success,5,0,5,9627.31,213432.37,3743,Punjab National Bank,73.5,54.6,30.67,1007.81,Yes,No,No,No,No,282.11,Legitimate
TXN1012109,CUST50782,ICICI Bank,Business,BSNL,Fuel Station,4151.31,INR,NEFT,CRED,Purchase,23,Tuesday,October,33,Student,1854975,Punjab,Ludhiana,Tablet,Oppo,Airtel,UPI PIN,Success,5,3,61,5138.61,575161.73,874,HDFC Bank,76.68,40.74,53.0,1568.2,Yes,No,No,Yes,No,195.97,Legitimate
TXN1012110,CUST66909,Indian Bank,Business,Amazon India,Telecom,9371.88,INR,NEFT,BHIM,Recharge,7,Sunday,August,27,Student,1454292,Kerala,Kochi,Tablet,Apple,Airtel,UPI PIN,Failed,4,1,16,8736.11,470667.84,579,Union Bank of India,35.5,37.23,30.14,603.15,Yes,No,No,No,No,212.49,Legitimate
TXN1012111,CUST92856,Punjab National Bank,Salary,BookMyShow,E-Commerce,6484.49,INR,Net Banking,PhonePe,Bill Payment,20,Monday,April,66,Business,1049509,Odisha,Bhubaneswar,iPhone,Apple,BSNL,Biometric,Success,1,1,46,8139.25,104391.55,1375,Bank of Baroda,14.81,42.95,33.96,1622.31,Yes,No,No,Yes,No,186.42,Legitimate
TXN1012112,CUST22206,Punjab National Bank,Business,Apollo Pharmacy,E-Commerce,2315.42,INR,IMPS,BHIM,Purchase,3,Tuesday,April,27,Farmer,1463466,Delhi,New Delhi,iPhone,Xiaomi,Airtel,Biometric,Success,6,3,64,2728.88,713737.17,947,Axis Bank,15.21,23.77,6.22,1667.21,Yes,No,No,Yes,No,89.15,Legitimate
TXN1012113,CUST47383,Kotak Mahindra Bank,Salary,BookMyShow,Travel,4505.38,INR,Debit Card,Paytm,Ticket Booking,8,Monday,June,61,Employee,1760792,Delhi,New Delhi,iPhone,Xiaomi,Jio,UPI PIN,Success,1,0,46,6209.69,216426.6,2165,Punjab National Bank,73.53,44.93,12.79,1410.67,Yes,No,No,Yes,No,58.95,Legitimate
TXN1012114,CUST62405,Indian Bank,Business,DMart,Fuel Station,3776.58,INR,Mobile Wallet,Amazon Pay,Bill Payment,0,Saturday,April,33,Farmer,447850,Kerala,Trivandrum,Tablet,Motorola,Vi,UPI PIN,Failed,2,0,57,3067.69,32115.61,3531,Union Bank of India,15.13,25.67,84.11,1059.45,Yes,No,No,Yes,No,109.16,Legitimate
TXN1012115,CUST51383,State Bank of India,Current,Indian Oil,Pharmacy,5699.73,INR,Debit Card,Paytm,Ticket Booking,17,Friday,July,29,Retired,1226713,Karnataka,Mysuru,Android,Oppo,Jio,MPIN,Success,1,1,105,4128.73,799321.36,958,ICICI Bank,86.83,71.24,31.86,1284.28,Yes,No,No,No,No,161.45,Legitimate
TXN1012116,CUST10326,Bank of Baroda,Business,Flipkart,Hospital,3036.34,INR,Mobile Wallet,CRED,Bill Payment,7,Tuesday,February,42,Homemaker,1989025,Tamil Nadu,Trichy,Laptop,Apple,Vi,UPI PIN,Success,2,3,14,3369.87,324848.12,3622,HDFC Bank,57.04,59.67,81.56,2242.25,Yes,No,No,Yes,No,297.36,Legitimate
TXN1012117,CUST41680,State Bank of India,Savings,LIC India,Utility Bill,2366.88,INR,UPI,Google Pay,Bill Payment,16,Saturday,May,55,Employee,441219,Andhra Pradesh,Visakhapatnam,Android,Motorola,Vi,Biometric,Success,1,1,31,2345.3,81065.21,1663,Axis Bank,64.79,37.87,75.04,667.08,Yes,No,No,No,No,46.61,Legitimate
TXN1012118,CUST46886,Bank of Baroda,Business,Zomato,Restaurant,3669.15,INR,UPI,PhonePe,Cash Withdrawal,13,Friday,October,40,Government,470076,Bihar,Patna,iPhone,Vivo,Airtel,MPIN,Success,2,3,100,2953.28,222441.61,972,Kotak Mahindra Bank,51.41,53.77,8.08,801.53,Yes,No,No,Yes,No,274.02,Legitimate
TXN1012119,CUST62910,HDFC Bank,Current,IRCTC,Telecom,1738.51,INR,UPI,BHIM,Money Transfer,1,Sunday,June,80,Government,294812,West Bengal,Kolkata,Laptop,Vivo,BSNL,OTP,Success,3,1,12,1299.24,448051.83,3287,ICICI Bank,31.79,90.27,0.51,1033.83,Yes,No,No,Yes,No,48.4,Legitimate
TXN1012120,CUST47813,Axis Bank,Business,Reliance Fresh,Hospital,1635.07,INR,NEFT,Navi,Bill Payment,2,Thursday,March,25,Homemaker,968346,Tamil Nadu,Chennai,Laptop,Realme,Jio,UPI PIN,Success,1,0,120,2106.77,557171.41,1200,Kotak Mahindra Bank,64.73,32.2,72.13,1567.95,Yes,No,No,No,No,265.05,Fraudulent
TXN1012121,CUST19000,Punjab National Bank,Savings,IRCTC,Utility Bill,4313.02,INR,Debit Card,PhonePe,Cash Withdrawal,3,Sunday,January,62,Retired,1930121,Kerala,Kochi,Android,OnePlus,Jio,MPIN,Success,5,0,84,4968.83,173037.05,1470,Punjab National Bank,66.05,60.62,16.75,589.2,Yes,Yes,No,No,No,272.07,Legitimate
TXN1012122,CUST83065,Union Bank of India,Savings,IRCTC,Hospital,7354.91,INR,Debit Card,BHIM,Purchase,0,Monday,February,77,Self-Employed,292108,Rajasthan,Jaipur,Android,Apple,Vi,UPI PIN,Success,3,2,65,8279.93,308626.39,3774,ICICI Bank,38.66,47.24,36.33,744.01,Yes,No,No,Yes,No,7.05,Legitimate
TXN1012123,CUST74982,Punjab National Bank,Salary,Flipkart,Hospital,2191.19,INR,Mobile Wallet,BHIM,Ticket Booking,9,Monday,September,40,Homemaker,2213256,Punjab,Ludhiana,Tablet,Xiaomi,Jio,UPI PIN,Success,6,2,65,1490.05,601491.01,2377,State Bank of India,18.92,34.25,34.23,1685.13,Yes,No,No,No,No,247.96,Fraudulent
TXN1012124,CUST44024,Bank of Baroda,Current,Bharat Petroleum,Hospital,4399.55,INR,RTGS,PhonePe,Cash Withdrawal,14,Wednesday,December,62,Business,1501644,Telangana,Hyderabad,Tablet,Apple,Vi,OTP,Success,5,1,9,5410.72,166589.04,2064,Axis Bank,39.27,61.79,20.03,192.99,Yes,Yes,No,Yes,No,80.58,Legitimate
TXN1012125,CUST57224,HDFC Bank,Salary,Amazon India,Telecom,3699.29,INR,NEFT,PhonePe,Cash Withdrawal,2,Monday,March,45,Farmer,1218499,Rajasthan,Jaipur,Laptop,Xiaomi,Airtel,OTP,Success,1,3,25,4821.09,589684.15,502,Kotak Mahindra Bank,75.8,72.12,4.92,1237.79,Yes,No,No,Yes,No,134.8,Legitimate
TXN1012126,CUST78399,Canara Bank,Salary,Airtel,Pharmacy,2433.22,INR,RTGS,Amazon Pay,Bill Payment,4,Friday,September,34,Homemaker,158277,Andhra Pradesh,Visakhapatnam,iPhone,OnePlus,BSNL,OTP,Success,5,1,99,2315.91,72036.48,3038,Union Bank of India,83.85,89.04,54.62,1862.51,Yes,No,No,No,No,172.41,Legitimate
TXN1012127,CUST29229,Canara Bank,Salary,Airtel,Travel,2015.15,INR,Debit Card,Paytm,Recharge,9,Thursday,December,56,Farmer,1863897,Gujarat,Surat,Tablet,Realme,Vi,OTP,Success,4,1,61,2162.01,126485.2,1510,ICICI Bank,69.24,40.33,79.68,706.2,Yes,No,No,No,No,12.92,Legitimate
TXN1012128,CUST50445,Union Bank of India,Current,Swiggy,Restaurant,2074.02,INR,IMPS,Navi,Recharge,6,Tuesday,December,43,Farmer,2023412,Delhi,New Delhi,Laptop,Samsung,Vi,UPI PIN,Success,6,3,64,1550.08,461225.37,3423,HDFC Bank,43.31,51.92,25.35,963.54,Yes,No,No,No,No,30.8,Legitimate
TXN1012129,CUST59212,Canara Bank,Savings,Zomato,Travel,3418.71,INR,RTGS,Paytm,Money Transfer,21,Tuesday,February,80,Employee,1267936,Kerala,Trivandrum,Tablet,Samsung,Airtel,Biometric,Success,6,2,68,4721.83,31427.95,3626,Bank of Baroda,21.61,57.36,0.85,565.64,Yes,Yes,No,Yes,No,220.6,Legitimate
TXN1012130,CUST48556,Axis Bank,Savings,Bharat Petroleum,Travel,1578.13,INR,Net Banking,Amazon Pay,Purchase,23,Wednesday,January,33,Student,2133593,Andhra Pradesh,Vijayawada,Laptop,Oppo,Vi,Biometric,Success,3,1,34,1377.86,467650.44,2207,Kotak Mahindra Bank,30.82,49.47,45.18,1693.52,Yes,No,No,No,No,297.02,Legitimate
TXN1012131,CUST43517,Kotak Mahindra Bank,Salary,IRCTC,Hospital,1341.56,INR,Net Banking,Paytm,Cash Withdrawal,18,Friday,November,65,Homemaker,1168060,West Bengal,Kolkata,iPhone,Apple,BSNL,UPI PIN,Success,4,1,111,1596.22,519545.97,331,ICICI Bank,24.32,46.75,94.54,2284.62,Yes,No,Yes,No,No,107.97,Legitimate
TXN1012132,CUST59458,Punjab National Bank,Current,BSNL,E-Commerce,3707.91,INR,UPI,Navi,Money Transfer,17,Thursday,December,53,Student,2179214,Punjab,Ludhiana,Tablet,Apple,Jio,UPI PIN,Success,3,3,117,3516.96,184317.09,3704,State Bank of India,50.6,31.98,93.16,490.13,No,No,No,Yes,No,128.07,Legitimate
TXN1012133,CUST88590,ICICI Bank,Business,DMart,Restaurant,6070.46,INR,Mobile Wallet,CRED,Money Transfer,8,Monday,May,65,Student,594131,Assam,Guwahati,iPhone,OnePlus,BSNL,MPIN,Success,1,1,3,6263.62,709171.2,3294,Punjab National Bank,44.66,33.8,86.96,654.59,Yes,No,No,No,No,113.45,Legitimate
TXN1012134,CUST48286,Canara Bank,Savings,Indian Oil,Hospital,3453.63,INR,UPI,BHIM,Recharge,5,Saturday,October,79,Business,1498075,Kerala,Kozhikode,iPhone,OnePlus,Airtel,MPIN,Success,6,1,77,3122.23,363856.18,3323,Axis Bank,78.72,81.07,90.37,1463.85,Yes,No,Yes,Yes,No,265.93,Legitimate
TXN1012135,CUST47775,Punjab National Bank,Current,DMart,Fuel Station,2507.74,INR,Debit Card,Navi,Purchase,18,Friday,August,25,Employee,1414349,Tamil Nadu,Coimbatore,Tablet,Samsung,Jio,OTP,Success,4,0,4,2299.7,124990.39,2391,Axis Bank,78.46,86.04,28.81,1733.15,No,No,No,Yes,No,142.06,Legitimate
TXN1012136,CUST87067,ICICI Bank,Salary,Flipkart,Telecom,3415.99,INR,Net Banking,CRED,Money Transfer,19,Saturday,October,19,Government,2056405,Maharashtra,Mumbai,Android,Realme,Jio,UPI PIN,Success,5,0,0,3061.68,572149.82,3126,Canara Bank,74.14,28.36,77.96,18.2,Yes,No,No,Yes,No,130.86,Legitimate
TXN1012137,CUST11746,Canara Bank,Savings,DMart,Shopping Mall,2953.39,INR,RTGS,Navi,Ticket Booking,21,Thursday,January,77,Farmer,1520058,Uttar Pradesh,Kanpur,Laptop,OnePlus,Vi,Biometric,Success,6,3,74,3432.32,549356.93,3761,Bank of Baroda,92.9,70.24,63.44,212.22,No,No,No,No,No,143.22,Legitimate
TXN1012138,CUST55817,Kotak Mahindra Bank,Business,Bharat Petroleum,Restaurant,5904.27,INR,NEFT,PhonePe,Purchase,9,Wednesday,January,31,Business,1770115,West Bengal,Kolkata,Tablet,Xiaomi,Airtel,OTP,Success,4,2,106,7909.49,153561.35,2004,HDFC Bank,40.99,47.03,60.5,537.93,Yes,No,No,No,No,66.85,Legitimate
TXN1012139,CUST54678,Axis Bank,Current,BookMyShow,Travel,1302.32,INR,Net Banking,CRED,Recharge,14,Monday,June,40,Government,579290,Maharashtra,Nagpur,iPhone,Vivo,Jio,MPIN,Success,5,3,116,985.03,590982.98,3042,Bank of Baroda,74.21,90.83,74.88,676.0,Yes,No,No,Yes,No,125.1,Legitimate
TXN1012140,CUST96264,Bank of Baroda,Savings,Indian Oil,Restaurant,3543.4,INR,Net Banking,CRED,Money Transfer,9,Friday,March,75,Retired,1254622,Haryana,Gurugram,iPhone,Oppo,BSNL,UPI PIN,Success,6,3,67,3329.29,722694.12,3172,State Bank of India,34.1,96.1,95.87,543.17,Yes,No,No,No,No,261.16,Fraudulent
TXN1012141,CUST82275,Punjab National Bank,Business,LIC India,Travel,850.05,INR,UPI,PhonePe,Cash Withdrawal,3,Monday,October,74,Self-Employed,574554,West Bengal,Kolkata,Tablet,Xiaomi,Jio,Biometric,Success,6,2,5,1167.89,57685.53,3764,Axis Bank,34.37,66.26,96.19,1324.03,Yes,Yes,No,Yes,No,227.84,Legitimate
TXN1012142,CUST24543,Canara Bank,Current,Swiggy,Grocery,2158.78,INR,Credit Card,Paytm,Purchase,0,Monday,August,59,Government,1880054,Maharashtra,Pune,Tablet,Apple,Jio,OTP,Success,3,2,53,2195.08,191581.73,3589,Punjab National Bank,97.04,46.02,61.34,469.96,No,No,No,No,No,17.41,Legitimate
TXN1012143,CUST93359,ICICI Bank,Savings,Airtel,Education,3769.54,INR,UPI,Paytm,Cash Withdrawal,15,Sunday,August,27,Business,1827776,Karnataka,Hubli,Android,Realme,Jio,UPI PIN,Failed,6,3,24,3180.75,66799.49,660,Bank of Baroda,24.43,39.71,40.69,2247.47,Yes,No,No,No,No,208.67,Legitimate
TXN1012144,CUST73733,Axis Bank,Salary,Airtel,Fuel Station,1441.29,INR,IMPS,CRED,Cash Withdrawal,13,Thursday,February,23,Student,2347476,Kerala,Kozhikode,iPhone,Apple,Airtel,Biometric,Success,2,0,101,930.38,689309.69,1972,HDFC Bank,9.5,43.26,47.14,1595.37,No,No,No,Yes,No,198.89,Legitimate
TXN1012145,CUST41750,ICICI Bank,Salary,Indian Oil,Travel,2580.59,INR,NEFT,BHIM,Money Transfer,4,Friday,May,60,Student,1432281,Kerala,Kochi,iPhone,Apple,BSNL,UPI PIN,Success,4,3,17,3168.78,454027.92,1990,Indian Bank,50.54,52.7,43.42,918.94,Yes,No,No,No,No,66.69,Legitimate
TXN1012146,CUST29307,Canara Bank,Current,Jio,Education,3711.33,INR,IMPS,BHIM,Money Transfer,23,Friday,November,37,Self-Employed,1356163,West Bengal,Kolkata,iPhone,Vivo,Airtel,OTP,Success,4,3,115,2269.56,9266.11,707,Punjab National Bank,14.07,50.59,60.94,1091.95,Yes,No,No,Yes,No,284.6,Legitimate
TXN1012147,CUST86788,ICICI Bank,Savings,DMart,Pharmacy,2859.9,INR,RTGS,BHIM,Recharge,14,Tuesday,October,21,Business,898026,Karnataka,Mysuru,Tablet,Oppo,BSNL,Biometric,Success,1,0,75,2452.78,518696.35,1631,State Bank of India,5.22,97.73,49.09,2035.99,Yes,No,No,Yes,No,85.73,Legitimate
TXN1012148,CUST22575,Bank of Baroda,Savings,Jio,Utility Bill,3769.91,INR,UPI,Navi,Money Transfer,12,Friday,October,67,Government,1171712,Maharashtra,Pune,iPhone,Samsung,Jio,MPIN,Success,4,0,23,3047.75,640680.73,3984,Axis Bank,11.49,87.25,79.76,954.49,Yes,No,No,Yes,No,219.94,Legitimate
TXN1012149,CUST42212,State Bank of India,Business,Flipkart,Restaurant,3593.11,INR,IMPS,BHIM,Recharge,4,Saturday,March,71,Employee,2365024,Bihar,Patna,iPhone,Motorola,Airtel,OTP,Failed,4,2,77,4201.18,394262.52,159,ICICI Bank,43.75,79.5,44.46,2180.15,Yes,No,No,No,No,230.49,Legitimate
